name,PCA 1,PCA 2,PCA 3,PCA 4,PCA 5,PCA 6,PCA 7,PCA 8,PCA 9,PCA 10,PCA 11,PCA 12,PCA 13,PCA 14,PCA 15,PCA 16,PCA 17,PCA 18,PCA 19,PCA 20,PCA 21,PCA 22,PCA 23,PCA 24,PCA 25,PCA 26,PCA 27,PCA 28,PCA 29,PCA 30,PCA 31,PCA 32,PCA 33,PCA 34,PCA 35,PCA 36,PCA 37,PCA 38,PCA 39,PCA 40,PCA 41,PCA 42,PCA 43,PCA 44
dano3_5,0.0708218823536,0.201144176459,0.151301164871,0.0424868282785,-0.716220717663,-3.12783679777,0.580282396319,1.00744926569,0.468497815595,-0.885594044721,-0.792188753601,-0.235003655964,-0.11150269674,-0.0468873252772,0.10127033937,-1.51875198414,-0.732754582176,0.223648557436,-0.337477545077,-0.552992356365,-0.572223360649,-0.690496742554,-0.738489169564,-0.203758943207,-0.133094231347,-0.382495270673,-0.0231144011454,0.216655036132,-0.273178450039,-0.104828923589,0.0662265214163,0.664427447739,0.187626129757,-0.283260490472,-0.467518459619,-0.822856518185,0.867379754666,-0.599484387378,-0.771808073268,-0.258506673793,0.463285205848,-0.381579170079,-0.144368487882,0.105711697218
fiball,-0.343100069023,-0.591284775211,0.0739033692792,-0.0998392898624,-0.174023424476,1.29491242666,-0.195674978343,0.119163832637,-0.208619803211,0.387892702789,-0.318511957455,-1.56493709447,-0.581172491153,-0.0868743655547,-0.0522464004959,-1.47293432736,-0.503141395582,-0.0381695015253,-1.00565446503,0.288581864157,-0.0447260435188,1.18287301235,0.932725530657,0.0788325342934,0.351106657313,-0.0338526008082,-0.192435413912,-0.459278872721,-0.314785148553,1.3603881855,1.14808230232,-0.493148540234,-1.07390210434,1.5259240288,0.265698964962,1.85851391967,-1.14585209697,-0.140475021894,0.345917949282,-0.321781087761,0.639617253154,0.709295344674,-0.305656302522,0.245770853406
germanrr,-0.176198027872,-0.195257557991,0.675084197029,0.14804075454,0.684042781675,-0.647695586237,-1.37619984704,0.773207721256,-0.348450183405,-0.0588408673373,0.981938794143,-1.0425888491,0.673070855537,0.402752057221,0.997150281971,0.441896768431,-2.65503046688,1.01876669854,1.04374639954,0.393035909199,0.289616324585,-0.452019702359,-0.21845972552,0.51455334735,-0.21446496673,-0.990733113194,-1.09044511227,0.397095226939,1.14364518474,1.82982691359,2.47429401036,-1.60911683715,-1.91835933452,1.76271638028,1.37758081265,0.982459503052,0.264192769184,1.56399775005,0.939394800693,-0.678117392654,0.0517404487639,-0.171130400054,0.50754347507,0.334519810001
haprp,-0.467758272091,-0.732082950112,-0.140679798106,-0.201720427524,2.38116575121,-2.50361240912,0.241189183665,6.36087140428,-1.04939885943,12.4292339705,18.1820586963,-5.33028463086,9.24042325448,7.78703532877,-13.8575639823,-5.88340162539,12.1142630781,18.8155786257,0.388171787855,0.0111632266272,-0.722486675626,-1.19215207441,0.178196714392,1.12798757136,-1.7638505037,-3.51832121109,1.01350538246,-0.921285000478,-0.156323464588,1.23735372724,0.0271835051196,0.858330610206,0.903183044154,0.852623750853,-0.805461621521,-1.9000372622,-0.420203685419,0.250220076201,0.440783321696,0.34114032331,0.715666602324,-0.155898549593,-0.26679136353,0.264319659834
leo1,-0.201780966994,-0.324886214527,-0.00144919296604,-0.0368311468589,-0.36969439219,0.790853177466,-0.0614459259469,-0.884186141774,-0.324806781082,0.50464314526,-0.97949024159,-0.477969502274,-0.1634451951,-0.963269014415,0.949852433163,0.4536613294,-0.141678688254,1.49649086906,-1.8000934986,0.632723432114,0.0784499725997,0.197991401966,0.896859763371,2.47286113362,-0.541823461987,0.00594217949561,-1.00420914077,0.520688748513,0.19569223746,0.556853534316,0.016050725542,-0.331317449974,0.168267688344,-0.480896577355,0.690281569305,-0.145582009209,-1.40747014225,0.246057332964,-0.433989289169,-0.26814209433,-1.01924781789,-0.464838605439,0.508648577496,0.543778636491
leo2,-0.182946873806,-0.31537850811,0.086428766369,-0.0356595484593,-0.382364556416,0.906488272471,0.00911213019052,-0.761253165384,-0.28878334798,0.37002616454,-0.974418688831,-0.489302820824,-0.146733124594,-0.907220507513,0.935503313742,0.489358383499,-0.182915836412,1.52084135812,-1.94993377047,0.762525924503,0.124505576984,0.156242581813,0.91122398952,2.5830610254,-0.624074897282,-0.0142314235493,-1.0659795806,0.564468540822,0.184547019262,0.596613054074,0.016717501405,-0.331261447751,0.181502340021,-0.528925315622,0.6973672821,-0.181826283957,-1.43361073523,0.218296822708,-0.516303867113,-0.27364451317,-1.1177493081,-0.60322959392,0.484854398059,0.449417010856
lrn,0.502315154229,0.897529670324,0.326668874467,0.457725465269,-0.480039512496,-2.58443677263,-0.0430148754384,0.412060796533,0.951031592266,-2.43202644484,0.379166526063,0.888143602271,0.818384418088,1.21377594357,-0.258511506877,0.218792767304,0.40227179579,-0.31369800499,0.392857562786,1.29905627821,-0.518374704617,1.3922778122,1.24658565207,0.950175972532,1.03707671063,0.137385480312,0.250546440641,0.440413289346,0.789592098513,0.155411862336,0.628460086488,0.273072222494,-0.0363496855456,-0.0424936136723,1.21558298064,-0.451208410313,-0.929152321428,-0.812549580654,-0.551264295453,0.582410286449,-0.522697350944,-1.23955774787,0.849819492936,1.18537012355
mcf2,-0.0700205877891,0.249139120438,-0.0522655553262,-0.0299185434072,-0.469606157334,-2.77291715974,0.227194157925,0.619145556909,-0.0349713327316,-0.223727623432,-0.668132950323,0.372294219863,-0.0818536695183,-0.558202549667,0.728981981632,-0.563189002954,-0.569173694399,1.03313118673,0.519658814302,-1.31051888817,-0.364039149361,0.158669038501,-0.746758487674,-0.530590775236,-0.100339532871,0.357989965456,-0.0160200279489,0.062630416333,-0.310685687544,-0.0594779481666,-0.045707559404,0.592978651785,-0.0608616827806,-0.0638853573346,-1.23931281843,-0.522753217206,0.82026398702,-0.0603352049188,-0.393675510673,-0.650712575375,0.104317680423,0.17494780584,0.287164868313,0.146833366849
mkc1,-0.305055635115,-0.185684648009,-0.0551546741479,-0.0322467146266,-0.139747511286,-0.429695795569,-1.46341785651,-0.0704351696655,0.000608228820789,-0.811735447344,0.441585649347,1.00397846238,0.109349215316,-0.121382980702,0.54459784704,0.148257479724,-0.112094711418,0.68865059489,0.625396824185,-1.44802559511,0.504041701987,0.281348056803,0.40827742563,0.420108290336,-0.108439146057,0.195688271137,-0.0173047222865,-0.0605900547831,0.136152632327,0.0518873536684,0.0922714680762,-0.0369797722585,0.0503482450655,0.0552454141781,-0.316448107977,1.12179914772,-0.219930929858,0.936491664336,0.996518689526,0.0228796833958,0.172545947047,-0.0791367135413,-0.108629781989,-0.264667371384
nag,0.274852104772,0.394099975813,-0.0254931216891,0.0858982820272,-0.516735591165,-2.27855552054,0.715318051981,0.501067456133,-0.0898101593923,0.0781563770753,-0.276983152364,-1.38936177175,0.734147851849,0.48079507086,0.731979231236,-0.611209104415,-0.635217402946,0.493185665018,0.123386808552,1.05639469537,-0.305788581875,0.17353701071,-0.672060655263,-0.24915689435,0.804189985265,1.33133345686,-0.714726121147,-0.342991906945,0.131908672036,0.215119873786,-0.155871868752,0.429828850233,-0.134894172654,0.0331531953562,0.23132792619,0.258053741409,0.23593347863,-1.75243183798,-1.08070062318,-0.481731596817,-0.26431706149,0.643366890418,-1.75845831687,-0.443479532033
neos-1053234,0.23831058963,0.243690173991,0.25321444832,0.158914004174,-0.686589626023,-3.57272152345,0.114605764506,1.07101880041,0.226024781183,-1.08692610397,-0.750911753353,0.458700353843,-0.0644529787711,-0.101907482038,0.90226800966,-0.457721432577,-0.961821025077,1.45358488791,-1.00478619358,-0.322585958125,-0.11022453687,0.390308624914,-0.714575819711,0.107919680416,-0.165426514487,-0.556807754202,-0.371882890203,0.389524621598,0.420410736585,0.0389385808717,-0.152544589254,0.349273877619,0.0465846676172,0.0402481556552,-0.128771791706,-0.789048927181,0.904407503994,-0.392417488684,-0.846753860157,0.269486792785,0.420735685604,-0.808297475978,-0.0504979807468,0.406286610197
neos-1053591,0.234436334978,0.0785171667094,0.109144109447,0.102896105736,-0.61839676992,-2.63778344232,-0.0274566918772,0.727465068251,0.0890187006828,-0.585704773193,-0.41721099274,-0.748820648442,-0.257336943882,0.642357376331,0.462079072581,-1.25752461132,-0.379835792236,0.797831827791,0.169119099145,-0.438246994148,-0.163982728934,1.04426903615,-0.874138556751,-0.174319745831,0.830056258188,1.02707285263,-0.726888300386,0.0429691693694,0.163948081929,0.423693098963,-0.140611092887,0.180054898782,-0.261620979893,0.00665883136839,0.506319121253,-0.0623681845858,0.231749648189,-1.17606963381,-0.651109864253,0.230449642727,-0.853298362446,-0.49319161061,0.157979023227,0.843359017942
neos-1056905,-0.0897382579961,-0.0559997939086,-0.343045119663,-0.0912653181666,-0.577182091186,-0.530799771738,1.21623582228,-0.96049039146,-0.166237750005,0.722890832227,-1.55290572148,-1.70518675758,0.193788447784,-0.443530493197,0.100178974169,-1.75877616485,-0.0180602834558,-0.0275090881936,1.2175087357,0.0806926881462,-1.32394526169,-1.2568573417,-0.150601753213,-0.377668157767,0.178747511862,0.500323251442,0.159760882601,-0.00338123542987,-0.570305014768,-0.332308269704,-0.0859706055257,0.291452358352,-0.0132822790266,-0.533867647297,0.446946389823,-1.18382604928,-0.324999304758,-0.324453615834,-0.353978177093,-0.502495754164,-0.576118663562,-0.401831342081,0.266035557006,-0.645580688133
neos-1058477,0.28760511332,0.473456077901,0.226961639103,0.252662299672,-0.649254382114,-3.63081202407,0.251458375774,0.965328837652,0.329488325246,-1.32906686728,-0.567693318521,0.815603842676,0.170386046607,0.0672855288001,0.793242961689,-0.25026301657,-0.532800640134,1.22771898026,-0.865852036763,-0.0411005869545,-0.172994899681,0.823948548723,-0.430424723733,0.148952232282,0.108468405171,-0.390352323433,-0.229272801706,0.415900466311,0.362569109514,0.0939565887769,-0.208480577377,0.39747893663,-0.0291221934599,0.140581351298,0.0745134921892,-0.797572680842,0.591028839983,-0.508092087263,-0.919025134063,0.194396193236,0.121479317176,-0.875455326653,0.546099251457,0.478958684519
neos-1061020,-0.371449816044,-0.353851534691,-0.217596346029,-0.0445467416229,0.576976976368,1.11366036696,-0.652045849364,0.164624600972,0.183296017142,0.404890460072,1.91608016686,0.321124439258,0.610406966669,0.405768299498,-0.779688696088,-0.37964495813,0.859210271324,-2.8874091259,-0.920188987606,0.654104459199,0.950679658664,1.49333086439,5.06191188574,1.16374218672,-0.819995817518,3.68082623608,7.534087833,-4.19777762436,7.87116528958,0.87077639095,6.34743086758,3.43754815363,-0.933398925746,-2.98219357192,-0.282030206818,-1.61215934434,1.96443956634,0.0567909517901,-1.32518750881,-0.243187739835,-0.483949826683,0.0427122454257,0.304579713995,0.0811872571952
neos-1062641,0.230516944987,0.066394950994,0.132156911702,0.0903411460806,-0.570238925596,-2.75369102301,0.0265535261713,1.05749080078,0.146793085526,-0.148498114817,0.344326186381,-1.06427167162,-0.145346471006,1.1275342282,-0.563920050923,-1.50862938613,0.399803525211,1.73605474076,-0.0265357677262,-0.238044453167,-0.0732074327263,1.15798401491,-0.952510149399,-0.0958334658923,0.98971173195,1.04720365742,-0.697638564301,-0.125780074244,0.134298900699,0.580376277307,-0.0896086715068,0.252467668766,-0.137757970225,0.231134630684,0.424705494968,0.0733440705977,0.0202062066579,-1.43904979471,-0.511305430488,0.26174773186,-1.1542142588,-0.291945107349,-0.0374995678235,0.965745726534
neos-1067731,-0.346095928565,-0.385193379036,-0.184543104048,-0.0520794076641,-0.182338398288,0.822701499819,-0.0172370241271,0.0553651025431,0.164568209251,-0.421583975984,0.20597511927,0.478012878652,-0.270108948782,0.358305146549,-1.18513158023,-0.760967416625,1.03226605944,-1.51502476183,-0.385480486221,0.291557349293,-0.218125107269,0.393162704066,0.0425600503525,-0.637852746616,-0.183079928981,-0.528625478168,0.149135538101,-0.281347208082,-0.480915843617,-0.0368127674766,0.0159937516338,0.214911566606,-0.208580841341,0.366245993834,0.109184232851,0.0987745271256,0.724121625253,-0.556006312929,-0.24681649936,-0.417302739631,0.205155485329,-0.286342352207,1.00069758718,-0.553043714733
neos-1096528,-0.43054231418,-0.669542573674,-0.254941148554,-0.160835039964,0.0868482329506,2.31789414279,-1.88228878211,-1.11449934961,-0.599500564925,-0.0982002780898,0.394544146418,0.601933769902,-0.0173186411805,-0.419229838124,-0.354737038945,1.99142342275,-0.0930366903735,0.761395616029,-0.97720220395,0.652109855594,1.10208576412,-1.23640768791,-0.882015098556,-2.22037255929,1.89543336146,-1.3107567162,1.49809346103,-0.073820284493,0.989271746795,-1.70307135741,-0.51605457164,-0.053478865465,0.515581600541,1.42399466732,0.318057806684,0.524278527516,0.846354044506,0.102480655491,-0.485066485136,1.10982253047,-0.190202101982,-0.170138316863,-1.17113825272,0.294265007998
neos-1112782,1.90995297074,53.9701182648,-5.69004591002,-10.5253099615,0.506135586943,4.23209532596,-2.34307375572,0.831290186781,-0.343883223681,1.77474541325,1.23858383033,-0.0994990896867,-2.64163780367,-0.447326163385,0.0313799970089,-1.29155539353,-0.650300882781,-0.146421144408,-0.403028714361,-0.504273339807,0.0921399761033,-0.442849826373,-0.169680684537,-0.013056402943,-0.233562275157,-0.397595181558,0.0313084347536,-0.0668339620398,0.05429126506,0.0741338108722,-0.0684127404049,-0.00427988999738,0.0377015871545,-0.154725039532,0.183696569496,0.0332341527257,0.142312674287,0.0259285588849,0.0638458931913,0.0778452168379,-0.00726768877875,-0.0893678377147,0.0215645184366,0.0151253455925
neos-1112787,1.87581431408,53.5387094718,-5.64872040662,-10.2681500334,0.532521692054,4.27138421185,-2.41419519777,0.878225056627,-0.366962805999,1.89285912246,1.49290765005,0.208682935956,-3.11502932355,-0.523164939545,0.26582089564,-1.57752257203,-0.629547035779,-0.060908953987,-0.33618124869,-0.361068983225,-0.016145950553,-0.554333794532,-0.172328408169,-0.0268490014379,-0.209576231514,-0.393515320232,0.0201459224145,-0.082669049714,0.0321834580785,0.06105637499,-0.101465163887,-0.00879988457978,0.0239764680442,-0.193169728704,0.22735864861,-0.032467352228,0.286097577413,0.0619761869163,0.142299323311,0.0768531138755,-0.0954649214504,-0.114594755099,0.120204455084,-0.0360408614783
neos-1120495,-0.445929018456,-0.655647366178,-0.329927761435,-0.180491283566,0.103244463707,2.259284595,-1.44992455087,-1.14939319828,-0.703909774103,0.327042987479,0.263959017903,0.767928285769,-0.110024248196,-0.618403359368,-0.145286572783,1.88727431546,0.172259399707,0.814050554016,-0.846650792132,0.389093952446,0.916836551967,-0.804465841474,-0.901012137322,-2.19135681751,1.7010281013,-0.989582390469,1.33926838713,0.0358847328927,0.947981199956,-1.56637678996,-0.586247919112,-0.114434664849,0.37432690915,1.45542638338,0.342536533704,0.292920065584,0.944531696854,0.267951181052,-0.424333079685,0.958142886112,-0.390038311766,-0.0765364896073,-0.927097549031,0.433984809932
neos-1121679,-0.155954800833,0.0670628778762,-0.541556868258,-0.113266959242,-0.6169857566,-1.08936650259,3.84975612831,-0.536137866528,-0.761445979758,3.09528017413,-2.9072307716,0.270468153069,0.251103203943,-1.78541890804,2.16779563784,-2.66433686489,2.24115958902,0.251081981659,0.806445194719,0.948934035301,3.78739474853,-0.134872476551,0.534661227471,0.0568105774952,0.0693786814591,-0.273358168449,0.386863286936,-0.0471711281186,-0.0764980196435,0.353371100845,-0.542003136563,-0.608900058373,-0.242847982478,0.136459062946,0.416813360914,-0.962926068052,-1.43236389555,0.465088449943,2.15358469088,-1.50493345,-0.721830625204,0.566121994651,0.430526182918,-1.12687892813
neos-1122047,0.431019576783,0.948398300976,0.0286590443623,0.0773406697031,-0.735085428716,-3.65191802959,1.87370556173,0.464148786861,0.986325389944,-1.43535085005,-1.37477675809,-0.44643068781,0.402332942665,0.16313229408,-0.725388615965,-0.775151406263,0.144452363932,-0.421094125868,1.0961427237,1.0457980269,-1.66010620918,-1.81817488766,-0.630841659734,-0.764863167188,0.146469625568,0.137583367426,-0.226660973985,0.264844221332,-0.413061269682,-0.566658095896,0.727771801801,0.819346697616,0.620333022086,-0.215652883593,-0.385168544274,-1.36699700598,0.269631244919,-1.23488706518,-1.25980225258,-0.571952177913,0.268337971228,-0.132750646855,-0.696535127579,0.211505747729
neos-1126860,0.383783971212,0.88453514326,-0.018138765838,0.0722360606072,-0.76307760262,-3.50936169706,2.43307999154,0.281583115355,0.959216791085,-0.830452889202,-1.85181011476,-0.500419428009,-0.212847199083,-0.422030061259,-1.13660124354,-0.109149644336,0.269215363265,-0.0941902106305,0.562704120248,1.32442968627,-1.74974265074,-1.85022362466,-0.133349881405,-0.478489982741,0.112943382779,0.0969180579468,-0.441436702658,0.224549272016,-0.13352198359,-0.416191851558,0.575877416007,0.644552083759,0.744036892097,-0.0470342569208,-0.0805918440014,-1.22607488629,0.271750766756,-1.36378210507,-1.0559818527,-0.384653283916,0.840870235166,-0.108193415845,-1.35530055357,0.420094638777
neos-1140050,0.556030830737,0.674665544364,-0.166848316875,0.164602674086,-0.441247948252,-0.16666617673,1.64703985168,-0.113616369964,0.136727516115,-1.31467861184,-0.973170967695,-0.61300777855,0.664752293332,1.43532510982,0.315700568271,0.539361790016,1.45291553535,-0.250797474138,0.070776543527,3.01951260214,-1.45628905197,1.1281135551,0.228072506854,-0.903276112054,-0.245043583788,0.0205206643345,-0.543211079075,-0.000994753020267,0.104530384853,0.0240215134719,0.445387420075,-0.558464967362,-0.153806561584,0.495795889115,0.257010191839,-0.383894868153,-0.379234204161,-1.03500835276,-1.41937715395,-0.224389987252,1.1019531595,-0.653968486676,-0.231941646113,-0.292794457756
neos-1151496,-0.432738765446,-0.674431278974,-0.351989600009,-0.201632709624,-0.292375142279,1.5034540858,-0.14722635223,-0.846258946359,-0.530482408424,1.17112161531,-0.787951555459,-0.759009193055,-0.56833372468,-1.22611641208,0.410495982278,-0.488924908505,-0.0944900555362,0.804057513111,-0.681803525034,-0.690862728915,-0.129919484087,0.287138146077,0.974364133448,-0.381647415539,0.637952164785,0.0244929190988,0.693788952894,-0.0857190938153,-0.180057429096,-0.164122012845,-0.112894144045,0.025717515145,0.0116729141623,0.678796739905,-0.0892264506192,0.789349623199,-0.874451682573,0.392817015472,0.163880705536,0.334364957703,0.527720654186,0.207206821979,-0.492894696913,0.287982899981
neos-1171448,-0.104378711571,-0.0472142659937,0.0022986520062,0.0243207077895,-0.428670958769,-1.45929900264,-0.758622574236,0.118532645262,0.116871868707,-0.806010650458,-0.207309230398,0.831425196402,0.0444503341265,-0.405046065024,0.702768511499,0.0852911482411,-0.313528677217,1.15018630773,-0.721018093224,-0.885484214014,0.380347956647,0.109665744837,0.442515542007,0.489671017033,-0.023681164594,-0.217993570203,-0.00606508819087,-0.0646418755018,0.397474729471,-0.0620004903103,-0.246078003557,0.0612795171716,0.356684708231,0.0887127383349,-0.15646535446,0.710702799716,-0.16777445479,0.445912409824,0.520402721709,0.500562438661,0.688746258764,-0.146706403339,-0.998477179067,0.00257017529047
neos-1171692,-0.0588365794498,0.0057990130169,-0.0371613545233,0.033605571845,-0.437477831141,-1.66988866458,-0.49488152187,0.0522560272504,0.0545995407731,-0.590220135577,-0.333799408322,0.90627780659,0.0527290843268,-0.49922264408,0.890862680716,0.0769060887614,-0.155398007574,1.2765960957,-0.557885208236,-1.01443510015,0.210347455757,0.408262785495,0.468187645227,0.49075054774,-0.0938591995307,0.0218029444639,-0.188017586974,0.00312968300502,0.451547674142,-0.00773359298052,-0.290830323116,-0.00749400406602,0.262299932864,0.0948464626619,-0.0206818759222,0.507361913202,-0.146708088236,0.526136111255,0.537145522034,0.479880009375,0.500415177949,-0.13470794326,-0.86448390649,0.128516366577
neos-1171737,-0.00703796875102,0.0735703957475,-0.0547164991816,0.0563458320624,-0.496714810997,-1.75351908936,-0.203105781953,0.0333059956713,0.0363680521088,-0.582596334705,-0.50408312896,0.793690478936,0.139581895439,-0.48780103025,0.81968732313,-0.0683478569645,-0.105272325754,1.20881505848,-1.03614481871,-0.567527231692,0.284522479454,0.232588048397,0.248572042038,0.604441578034,-0.264594890204,-0.00984707342205,-0.199856315996,-0.00801169396547,0.468883043154,-0.0627326351409,-0.399437124519,-0.012046463722,0.2126911934,-0.0115153696341,0.161507838565,0.32702323511,0.0447619039088,0.320694063116,0.318647770364,0.164688441139,0.472202411481,-0.0120131325614,-0.912513025781,-0.123715284037
